Ticker,Descrição,Valor
BRCR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.332,41"
BRCR11,Valorização patrimonial no fundo,"R$ 40.695,46"
BRCR11,BRCR11 X POUPANÇA,"-13,15%"
BREV11,Aplicação em 12 meses,"R$ 50.000,00"
BREV11,Montante final na POUPANÇA,"R$ 53.000,00"
BREV11,Montante final no FUNDO,"R$ 50.515,98"
BREV11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 276,08"
BREV11,Valorização patrimonial no fundo,"R$ 50.239,90"
BREV11,BREV11 X POUPANÇA,"-4,69%"
BRFT11,Aplicação em 12 meses,"R$ 50.000,00"
BRFT11,Montante final na POUPANÇA,"R$ 53.000,00"
BRFT11,Montante final no FUNDO,"R$ 46.461,41"
BRFT11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 1.247,75"
BRFT11,Valorização patrimonial no fundo,"R$ 45.213,66"
BRFT11,BRFT11 X POUPANÇA,"-12,34%"
BRHT11B,Aplicação em 12 meses,"R$ 50.000,00"
BRHT11B,Montante final na POUPANÇA,"R$ 53.000,00"
BRHT11B,Montante final no FUNDO,N/A
BRHT11B,Rendimento (ISENTO DE IR) no FUNDO,N/A
BRHT11B,Valorização patrimonial no fundo,"R$ 50.000,00"
BRHT11B,BRHT11B X POUPANÇA,N/A
BRIM11,Aplicação em 12 meses,"R$ 50.000,00"
BRIM11,Montante final na POUPANÇA,"R$ 53.000,00"
BRIM11,Montante final no FUNDO,"R$ 87.859,54"
BRIM11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 13.326,53"
BRIM11,Valorização patrimonial no fundo,"R$ 74.533,01"
BRIM11,BRIM11 X POUPANÇA,"65,77%"
BRIP11,Aplicação em 12 meses,"R$ 50.000,00"
BRIP11,Montante final na POUPANÇA,"R$ 53.000,00"
BRIP11,Montante final no FUNDO,"R$ 66.534,21"
BRIP11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 12.908,10"
BRIP11,Valorização patrimonial no fundo,"R$ 53.626,11"
BRIP11,BRIP11 X POUPANÇA,"25,54%"
BRIX11,Aplicação em 12 meses,"R$ 50.000,00"
BRIX11,Montante final na POUPANÇA,"R$ 53.000,00"
BRIX11,Montante final no FUNDO,N/A
BRIX11,Rendimento (ISENTO DE IR) no FUNDO,N/A
BRIX11,Valorização patrimonial no fundo,"R$ 50.000,00"
BRIX11,BRIX11 X POUPANÇA,N/A
BRLA11,Aplicação em 12 meses,"R$ 50.000,00"
BRLA11,Montante final na POUPANÇA,"R$ 53.000,00"
BRLA11,Montante final no FUNDO,"R$ 57.880,68"
BRLA11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.357,04"
BRLA11,Valorização patrimonial no fundo,"R$ 53.523,65"
BRLA11,BRLA11 X POUPANÇA,"9,21%"
BROF11,Aplicação em 12 meses,"R$ 50.000,00"
BROF11,Montante final na POUPANÇA,"R$ 53.000,00"
BROF11,Montante final no FUNDO,"R$ 41.733,63"
BROF11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.605,16"
BROF11,Valorização patrimonial no fundo,"R$ 35.128,47"
BROF11,BROF11 X POUPANÇA,"-21,26%"
BROL11,Aplicação em 12 meses,"R$ 50.000,00"
BROL11,Montante final na POUPANÇA,N/A
BROL11,Montante final no FUNDO,N/A
BROL11,Rendimento (ISENTO DE IR) no FUNDO,N/A
BROL11,Valorização patrimonial no fundo,N/A
BROL11,BROL11 X POUPANÇA,N/A
BRSE11,Aplicação em 12 meses,"R$ 50.000,00"
BRSE11,Montante final na POUPANÇA,N/A
BRSE11,Montante final no FUNDO,N/A
BRSE11,Rendimento (ISENTO DE IR) no FUNDO,N/A
BRSE11,Valorização patrimonial no fundo,N/A
BRSE11,BRSE11 X POUPANÇA,N/A
BRZD11,Aplicação em 12 meses,"R$ 50.000,00"
BRZD11,Montante final na POUPANÇA,N/A
BRZD11,Montante final no FUNDO,N/A
BRZD11,Rendimento (ISENTO DE IR) no FUNDO,N/A
BRZD11,Valorização patrimonial no fundo,N/A
BRZD11,BRZD11 X POUPANÇA,N/A
BRZP11,Aplicação em 12 meses,"R$ 50.000,00"
BRZP11,Montante final na POUPANÇA,"R$ 53.000,00"
BRZP11,Montante final no FUNDO,N/A
BRZP11,Rendimento (ISENTO DE IR) no FUNDO,N/A
BRZP11,Valorização patrimonial no fundo,"R$ 58.338,42"
BRZP11,BRZP11 X POUPANÇA,N/A
BTAG11,Aplicação em 12 meses,"R$ 50.000,00"
BTAG11,Montante final na POUPANÇA,"R$ 53.000,00"
BTAG11,Montante final no FUNDO,N/A
BTAG11,Rendimento (ISENTO DE IR) no FUNDO,N/A
BTAG11,Valorização patrimonial no fundo,"R$ 49.880,19"
BTAG11,BTAG11 X POUPANÇA,N/A
BTAL11,Aplicação em 12 meses,"R$ 50.000,00"
BTAL11,Montante final na POUPANÇA,"R$ 53.000,00"
BTAL11,Montante final no FUNDO,"R$ 50.188,85"
BTAL11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.403,11"
BTAL11,Valorização patrimonial no fundo,"R$ 44.785,74"
BTAL11,BTAL11 X POUPANÇA,"-5,30%"
BTCI11,Aplicação em 12 meses,"R$ 50.000,00"
BTCI11,Montante final na POUPANÇA,"R$ 53.000,00"
BTCI11,Montante final no FUNDO,"R$ 58.976,63"
BTCI11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.751,95"
BTCI11,Valorização patrimonial no fundo,"R$ 53.224,68"
BTCI11,BTCI11 X POUPANÇA,"11,28%"
BTCR11,Aplicação em 12 meses,"R$ 50.000,00"
BTCR11,Montante final na POUPANÇA,"R$ 53.000,00"
BTCR11,Montante final no FUNDO,"R$ 52.000,72"
BTCR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 511,20"
BTCR11,Valorização patrimonial no fundo,"R$ 51.489,52"
BTCR11,BTCR11 X POUPANÇA,"-1,89%"
BTGM11,Aplicação em 12 meses,"R$ 50.000,00"
BTGM11,Montante final na POUPANÇA,N/A
BTGM11,Montante final no FUNDO,N/A
BTGM11,Rendimento (ISENTO DE IR) no FUNDO,N/A
BTGM11,Valorização patrimonial no fundo,N/A
BTGM11,BTGM11 X POUPANÇA,N/A
BTHI11,Aplicação em 12 meses,"R$ 50.000,00"
BTHI11,Montante final na POUPANÇA,"R$ 53.000,00"
BTHI11,Montante final no FUNDO,"R$ 50.731,56"
BTHI11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.899,81"
BTHI11,Valorização patrimonial no fundo,"R$ 45.831,75"
BTHI11,BTHI11 X POUPANÇA,"-4,28%"
BTLG11,Aplicação em 12 meses,"R$ 50.000,00"
BTLG11,Montante final na POUPANÇA,"R$ 53.000,00"
BTLG11,Montante final no FUNDO,"R$ 55.596,01"
BTLG11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.457,15"
BTLG11,Valorização patrimonial no fundo,"R$ 51.138,86"
BTLG11,BTLG11 X POUPANÇA,"4,90%"
BTML11,Aplicação em 12 meses,"R$ 50.000,00"
BTML11,Montante final na POUPANÇA,"R$ 53.000,00"
BTML11,Montante final no FUNDO,"R$ 54.661,15"
BTML11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 3.148,20"
BTML11,Valorização patrimonial no fundo,"R$ 51.512,95"
BTML11,BTML11 X POUPANÇA,"3,13%"
BTSG11,Aplicação em 12 meses,"R$ 50.000,00"
BTSG11,Montante final na POUPANÇA,"R$ 53.000,00"
BTSG11,Montante final no FUNDO,"R$ 61.914,66"
BTSG11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 3.438,24"
BTSG11,Valorização patrimonial no fundo,"R$ 58.476,42"
BTSG11,BTSG11 X POUPANÇA,"16,82%"
BTSI11,Aplicação em 12 meses,"R$ 50.000,00"
BTSI11,Montante final na POUPANÇA,"R$ 53.000,00"
BTSI11,Montante final no FUNDO,"R$ 96.280,02"
BTSI11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 3.836,56"
BTSI11,Valorização patrimonial no fundo,"R$ 92.443,46"
BTSI11,BTSI11 X POUPANÇA,"81,66%"
BTWR11,Aplicação em 12 meses,"R$ 50.000,00"
BTWR11,Montante final na POUPANÇA,"R$ 53.000,00"
BTWR11,Montante final no FUNDO,"R$ 59.668,71"
BTWR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 3.049,32"
BTWR11,Valorização patrimonial no fundo,"R$ 56.619,39"
BTWR11,BTWR11 X POUPANÇA,"12,58%"
BTYU11,Aplicação em 12 meses,"R$ 50.000,00"
BTYU11,Montante final na POUPANÇA,"R$ 53.000,00"
BTYU11,Montante final no FUNDO,"R$ 52.248,80"
BTYU11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 1.593,81"
BTYU11,Valorização patrimonial no fundo,"R$ 50.655,00"
BTYU11,BTYU11 X POUPANÇA,"-1,42%"
BVAR11,Aplicação em 12 meses,"R$ 50.000,00"
BVAR11,Montante final na POUPANÇA,"R$ 53.000,00"
BVAR11,Montante final no FUNDO,"R$ 321.578.825,24"
BVAR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 7.007,04"
BVAR11,Valorização patrimonial no fundo,"R$ 321.571.818,20"
BVAR11,BVAR11 X POUPANÇA,"606.652,50%"
BZEL11,Aplicação em 12 meses,"R$ 50.000,00"
BZEL11,Montante final na POUPANÇA,N/A
BZEL11,Montante final no FUNDO,N/A
BZEL11,Rendimento (ISENTO DE IR) no FUNDO,N/A
BZEL11,Valorização patrimonial no fundo,N/A
BZEL11,BZEL11 X POUPANÇA,N/A
BZLI11,Aplicação em 12 meses,"R$ 50.000,00"
BZLI11,Montante final na POUPANÇA,"R$ 53.000,00"
BZLI11,Montante final no FUNDO,N/A
BZLI11,Rendimento (ISENTO DE IR) no FUNDO,N/A
BZLI11,Valorização patrimonial no fundo,"R$ 58.172,39"
BZLI11,BZLI11 X POUPANÇA,N/A
CACR11,Aplicação em 12 meses,"R$ 50.000,00"
CACR11,Montante final na POUPANÇA,"R$ 53.000,00"
CACR11,Montante final no FUNDO,"R$ 59.660,01"
CACR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 7.936,94"
CACR11,Valorização patrimonial no fundo,"R$ 51.723,07"
CACR11,CACR11 X POUPANÇA,"12,57%"
CAFE11,Aplicação em 12 meses,"R$ 50.000,00"
CAFE11,Montante final na POUPANÇA,N/A
CAFE11,Montante final no FUNDO,N/A
CAFE11,Rendimento (ISENTO DE IR) no FUNDO,N/A
CAFE11,Valorização patrimonial no fundo,N/A
CAFE11,CAFE11 X POUPANÇA,N/A
CARE11,Aplicação em 12 meses,"R$ 50.000,00"
CARE11,Montante final na POUPANÇA,"R$ 53.000,00"
CARE11,Montante final no FUNDO,N/A
CARE11,Rendimento (ISENTO DE IR) no FUNDO,N/A
CARE11,Valorização patrimonial no fundo,"R$ 41.835,22"
CARE11,CARE11 X POUPANÇA,N/A
CBOP11,Aplicação em 12 meses,"R$ 50.000,00"
CBOP11,Montante final na POUPANÇA,"R$ 53.000,00"
CBOP11,Montante final no FUNDO,"R$ 45.008,43"
CBOP11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 2.570,40"
CBOP11,Valorização patrimonial no fundo,"R$ 42.438,03"
CBOP11,CBOP11 X POUPANÇA,"-15,08%"
CCFA11,Aplicação em 12 meses,"R$ 50.000,00"
CCFA11,Montante final na POUPANÇA,N/A
CCFA11,Montante final no FUNDO,N/A
CCFA11,Rendimento (ISENTO DE IR) no FUNDO,N/A
CCFA11,Valorização patrimonial no fundo,N/A
CCFA11,CCFA11 X POUPANÇA,N/A
CCLB11,Aplicação em 12 meses,"R$ 50.000,00"
CCLB11,Montante final na POUPANÇA,N/A
CCLB11,Montante final no FUNDO,N/A
CCLB11,Rendimento (ISENTO DE IR) no FUNDO,N/A
CCLB11,Valorização patrimonial no fundo,N/A
CCLB11,CCLB11 X POUPANÇA,N/A
CCME11,Aplicação em 12 meses,"R$ 50.000,00"
CCME11,Montante final na POUPANÇA,"R$ 53.000,00"
CCME11,Montante final no FUNDO,"R$ 54.835,96"
CCME11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.975,95"
CCME11,Valorização patrimonial no fundo,"R$ 49.860,01"
CCME11,CCME11 X POUPANÇA,"3,46%"
CCRF11,Aplicação em 12 meses,"R$ 50.000,00"
CCRF11,Montante final na POUPANÇA,"R$ 53.000,00"
CCRF11,Montante final no FUNDO,"R$ 51.823,96"
CCRF11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 1.174,61"
CCRF11,Valorização patrimonial no fundo,"R$ 50.649,35"
CCRF11,CCRF11 X POUPANÇA,"-2,22%"
CCVA11,Aplicação em 12 meses,"R$ 50.000,00"
CCVA11,Montante final na POUPANÇA,N/A
CCVA11,Montante final no FUNDO,N/A
CCVA11,Rendimento (ISENTO DE IR) no FUNDO,N/A
CCVA11,Valorização patrimonial no fundo,N/A
CCVA11,CCVA11 X POUPANÇA,N/A
CDII11,Aplicação em 12 meses,"R$ 50.000,00"
CDII11,Montante final na POUPANÇA,"R$ 53.000,00"
CDII11,Montante final no FUNDO,"R$ 62.290,10"
CDII11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.602,92"
CDII11,Valorização patrimonial no fundo,"R$ 55.687,18"
CDII11,CDII11 X POUPANÇA,"17,53%"
CENU11,Aplicação em 12 meses,"R$ 50.000,00"
CENU11,Montante final na POUPANÇA,"R$ 53.000,00"
CENU11,Montante final no FUNDO,N/A
CENU11,Rendimento (ISENTO DE IR) no FUNDO,N/A
CENU11,Valorização patrimonial no fundo,"R$ 50.000,00"
CENU11,CENU11 X POUPANÇA,N/A
CEOC11,Aplicação em 12 meses,"R$ 50.000,00"
CEOC11,Montante final na POUPANÇA,"R$ 53.000,00"
CEOC11,Montante final no FUNDO,"R$ 49.510,13"
CEOC11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.909,95"
CEOC11,Valorização patrimonial no fundo,"R$ 43.600,18"
CEOC11,CEOC11 X POUPANÇA,"-6,58%"
CEOC11B,Aplicação em 12 meses,"R$ 50.000,00"
CEOC11B,Montante final na POUPANÇA,N/A
CEOC11B,Montante final no FUNDO,N/A
CEOC11B,Rendimento (ISENTO DE IR) no FUNDO,N/A
CEOC11B,Valorização patrimonial no fundo,N/A
CEOC11B,CEOC11B X POUPANÇA,N/A
CFHI11,Aplicação em 12 meses,"R$ 50.000,00"
CFHI11,Montante final na POUPANÇA,"R$ 53.000,00"
CFHI11,Montante final no FUNDO,"R$ 67.344,74"
CFHI11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 14.090,46"
CFHI11,Valorização patrimonial no fundo,"R$ 53.254,28"
CFHI11,CFHI11 X POUPANÇA,"27,07%"
CFII11,Aplicação em 12 meses,"R$ 50.000,00"
CFII11,Montante final na POUPANÇA,"R$ 53.000,00"
CFII11,Montante final no FUNDO,"R$ 54.149,71"
CFII11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.824,00"
CFII11,Valorização patrimonial no fundo,"R$ 48.325,71"
CFII11,CFII11 X POUPANÇA,"2,17%"
CIXM11,Aplicação em 12 meses,"R$ 50.000,00"
CIXM11,Montante final na POUPANÇA,"R$ 53.000,00"
CIXM11,Montante final no FUNDO,"R$ 53.492,92"
CIXM11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.202,80"
CIXM11,Valorização patrimonial no fundo,"R$ 49.290,12"
CIXM11,CIXM11 X POUPANÇA,"0,93%"
CIXR11,Aplicação em 12 meses,"R$ 50.000,00"
CIXR11,Montante final na POUPANÇA,N/A
CIXR11,Montante final no FUNDO,N/A
CIXR11,Rendimento (ISENTO DE IR) no FUNDO,N/A
CIXR11,Valorização patrimonial no fundo,N/A
CIXR11,CIXR11 X POUPANÇA,N/A
CJCT11,Aplicação em 12 meses,"R$ 50.000,00"
CJCT11,Montante final na POUPANÇA,"R$ 53.000,00"
CJCT11,Montante final no FUNDO,"R$ 48.586,56"
CJCT11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 1.324,31"
CJCT11,Valorização patrimonial no fundo,"R$ 47.262,25"
CJCT11,CJCT11 X POUPANÇA,"-8,33%"
CJFI11,Aplicação em 12 meses,"R$ 50.000,00"
CJFI11,Montante final na POUPANÇA,N/A
CJFI11,Montante final no FUNDO,N/A
CJFI11,Rendimento (ISENTO DE IR) no FUNDO,N/A
CJFI11,Valorização patrimonial no fundo,N/A
CJFI11,CJFI11 X POUPANÇA,N/A
CLIN11,Aplicação em 12 meses,"R$ 50.000,00"
CLIN11,Montante final na POUPANÇA,"R$ 53.000,00"
CLIN11,Montante final no FUNDO,"R$ 52.766,70"
CLIN11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.343,25"
CLIN11,Valorização patrimonial no fundo,"R$ 47.423,44"
CLIN11,CLIN11 X POUPANÇA,"-0,44%"
CNES11,Aplicação em 12 meses,"R$ 50.000,00"
CNES11,Montante final na POUPANÇA,"R$ 53.000,00"
CNES11,Montante final no FUNDO,"R$ 35.104,79"
CNES11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 3.094,38"
CNES11,Valorização patrimonial no fundo,"R$ 32.010,41"
CNES11,CNES11 X POUPANÇA,"-33,76%"
CNES11B,Aplicação em 12 meses,"R$ 50.000,00"
CNES11B,Montante final na POUPANÇA,N/A
CNES11B,Montante final no FUNDO,N/A
CNES11B,Rendimento (ISENTO DE IR) no FUNDO,N/A
CNES11B,Valorização patrimonial no fundo,N/A
CNES11B,CNES11B X POUPANÇA,N/A
COPP11,Aplicação em 12 meses,"R$ 50.000,00"
COPP11,Montante final na POUPANÇA,"R$ 53.000,00"
COPP11,Montante final no FUNDO,"R$ 51.862,40"
COPP11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 363,75"
COPP11,Valorização patrimonial no fundo,"R$ 51.498,65"
COPP11,COPP11 X POUPANÇA,"-2,15%"
CORM11,Aplicação em 12 meses,"R$ 50.000,00"
CORM11,Montante final na POUPANÇA,N/A
CORM11,Montante final no FUNDO,N/A
CORM11,Rendimento (ISENTO DE IR) no FUNDO,N/A
CORM11,Valorização patrimonial no fundo,N/A
CORM11,CORM11 X POUPANÇA,N/A
CPFF11,Aplicação em 12 meses,"R$ 50.000,00"
CPFF11,Montante final na POUPANÇA,"R$ 53.000,00"
CPFF11,Montante final no FUNDO,"R$ 51.415,03"
CPFF11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.560,73"
CPFF11,Valorização patrimonial no fundo,"R$ 45.854,30"
CPFF11,CPFF11 X POUPANÇA,"-2,99%"
CPFO11,Aplicação em 12 meses,"R$ 50.000,00"
CPFO11,Montante final na POUPANÇA,N/A
CPFO11,Montante final no FUNDO,N/A
CPFO11,Rendimento (ISENTO DE IR) no FUNDO,N/A
CPFO11,Valorização patrimonial no fundo,N/A
CPFO11,CPFO11 X POUPANÇA,N/A
CPLG11,Aplicação em 12 meses,"R$ 50.000,00"
CPLG11,Montante final na POUPANÇA,"R$ 53.000,00"
CPLG11,Montante final no FUNDO,N/A
CPLG11,Rendimento (ISENTO DE IR) no FUNDO,N/A
CPLG11,Valorização patrimonial no fundo,"R$ 52.999,38"
CPLG11,CPLG11 X POUPANÇA,N/A
CPOF11,Aplicação em 12 meses,"R$ 50.000,00"
CPOF11,Montante final na POUPANÇA,"R$ 53.000,00"
CPOF11,Montante final no FUNDO,"R$ 60.163,75"
CPOF11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 2.861,12"
CPOF11,Valorização patrimonial no fundo,"R$ 57.302,63"
CPOF11,CPOF11 X POUPANÇA,"13,52%"
CPSH11,Aplicação em 12 meses,"R$ 50.000,00"
CPSH11,Montante final na POUPANÇA,"R$ 53.000,00"
CPSH11,Montante final no FUNDO,"R$ 52.036,61"
CPSH11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.021,53"
CPSH11,Valorização patrimonial no fundo,"R$ 46.015,08"
CPSH11,CPSH11 X POUPANÇA,"-1,82%"
CPTI11,Aplicação em 12 meses,"R$ 50.000,00"
CPTI11,Montante final na POUPANÇA,"R$ 53.000,00"
CPTI11,Montante final no FUNDO,"R$ 55.644,97"
CPTI11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 7.327,20"
CPTI11,Valorização patrimonial no fundo,"R$ 48.317,77"
CPTI11,CPTI11 X POUPANÇA,"4,99%"
CPTR11,Aplicação em 12 meses,"R$ 50.000,00"
CPTR11,Montante final na POUPANÇA,"R$ 53.000,00"
CPTR11,Montante final no FUNDO,"R$ 51.323,53"
CPTR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 7.587,56"
CPTR11,Valorização patrimonial no fundo,"R$ 43.735,97"
CPTR11,CPTR11 X POUPANÇA,"-3,16%"
CPTS11,Aplicação em 12 meses,"R$ 50.000,00"
CPTS11,Montante final na POUPANÇA,"R$ 53.000,00"
CPTS11,Montante final no FUNDO,"R$ 54.374,88"
CPTS11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.204,75"
CPTS11,Valorização patrimonial no fundo,"R$ 49.170,13"
CPTS11,CPTS11 X POUPANÇA,"2,59%"
CPTS11B,Aplicação em 12 meses,"R$ 50.000,00"
CPTS11B,Montante final na POUPANÇA,N/A
CPTS11B,Montante final no FUNDO,N/A
CPTS11B,Rendimento (ISENTO DE IR) no FUNDO,N/A
CPTS11B,Valorização patrimonial no fundo,N/A
CPTS11B,CPTS11B X POUPANÇA,N/A
CRAA11,Aplicação em 12 meses,"R$ 50.000,00"
CRAA11,Montante final na POUPANÇA,"R$ 53.000,00"
CRAA11,Montante final no FUNDO,"R$ 60.174,75"
CRAA11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 7.176,96"
CRAA11,Valorização patrimonial no fundo,"R$ 52.997,79"
CRAA11,CRAA11 X POUPANÇA,"13,54%"
CRFF11,Aplicação em 12 meses,"R$ 50.000,00"
CRFF11,Montante final na POUPANÇA,"R$ 53.000,00"
CRFF11,Montante final no FUNDO,"R$ 53.819,43"
CRFF11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.048,96"
CRFF11,Valorização patrimonial no fundo,"R$ 48.770,47"
CRFF11,CRFF11 X POUPANÇA,"1,55%"
CSMC11,Aplicação em 12 meses,"R$ 50.000,00"
CSMC11,Montante final na POUPANÇA,N/A
CSMC11,Montante final no FUNDO,N/A
CSMC11,Rendimento (ISENTO DE IR) no FUNDO,N/A
CSMC11,Valorização patrimonial no fundo,N/A
CSMC11,CSMC11 X POUPANÇA,N/A
CTEM11,Aplicação em 12 meses,"R$ 50.000,00"
CTEM11,Montante final na POUPANÇA,"R$ 53.000,00"
CTEM11,Montante final no FUNDO,N/A
CTEM11,Rendimento (ISENTO DE IR) no FUNDO,N/A
CTEM11,Valorização patrimonial no fundo,"R$ 50.000,00"
CTEM11,CTEM11 X POUPANÇA,N/A
CTNP11,Aplicação em 12 meses,"R$ 50.000,00"
CTNP11,Montante final na POUPANÇA,N/A
CTNP11,Montante final no FUNDO,N/A
CTNP11,Rendimento (ISENTO DE IR) no FUNDO,N/A
CTNP11,Valorização patrimonial no fundo,N/A
CTNP11,CTNP11 X POUPANÇA,N/A
CTXT11,Aplicação em 12 meses,"R$ 50.000,00"
CTXT11,Montante final na POUPANÇA,"R$ 53.000,00"
CTXT11,Montante final no FUNDO,N/A
CTXT11,Rendimento (ISENTO DE IR) no FUNDO,N/A
CTXT11,Valorização patrimonial no fundo,"R$ 32.536,29"
CTXT11,CTXT11 X POUPANÇA,N/A
CVBI11,Aplicação em 12 meses,"R$ 50.000,00"
CVBI11,Montante final na POUPANÇA,"R$ 53.000,00"
CVBI11,Montante final no FUNDO,"R$ 57.058,49"
CVBI11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.815,26"
CVBI11,Valorização patrimonial no fundo,"R$ 51.243,23"
CVBI11,CVBI11 X POUPANÇA,"7,66%"
CVPR11,Aplicação em 12 meses,"R$ 50.000,00"
CVPR11,Montante final na POUPANÇA,N/A
CVPR11,Montante final no FUNDO,N/A
CVPR11,Rendimento (ISENTO DE IR) no FUNDO,N/A
CVPR11,Valorização patrimonial no fundo,N/A
CVPR11,CVPR11 X POUPANÇA,N/A
CXAG11,Aplicação em 12 meses,"R$ 50.000,00"
CXAG11,Montante final na POUPANÇA,"R$ 53.000,00"
CXAG11,Montante final no FUNDO,"R$ 52.516,86"
CXAG11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.934,50"
CXAG11,Valorização patrimonial no fundo,"R$ 46.582,36"
CXAG11,CXAG11 X POUPANÇA,"-0,91%"
CXCE11B,Aplicação em 12 meses,"R$ 50.000,00"
CXCE11B,Montante final na POUPANÇA,"R$ 53.000,00"
CXCE11B,Montante final no FUNDO,"R$ 56.479,52"
CXCE11B,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.669,59"
CXCE11B,Valorização patrimonial no fundo,"R$ 50.809,92"
CXCE11B,CXCE11B X POUPANÇA,"6,57%"
CXCI11,Aplicação em 12 meses,"R$ 50.000,00"
CXCI11,Montante final na POUPANÇA,"R$ 53.000,00"
CXCI11,Montante final no FUNDO,"R$ 53.082,50"
CXCI11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.790,78"
CXCI11,Valorização patrimonial no fundo,"R$ 47.291,72"
CXCI11,CXCI11 X POUPANÇA,"0,16%"
CXCO11,Aplicação em 12 meses,"R$ 50.000,00"
CXCO11,Montante final na POUPANÇA,"R$ 53.000,00"
CXCO11,Montante final no FUNDO,"R$ 51.563,49"
CXCO11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.056,56"
CXCO11,Valorização patrimonial no fundo,"R$ 45.506,93"
CXCO11,CXCO11 X POUPANÇA,"-2,71%"
CXRI11,Aplicação em 12 meses,"R$ 50.000,00"
CXRI11,Montante final na POUPANÇA,"R$ 53.000,00"
CXRI11,Montante final no FUNDO,"R$ 52.690,46"
CXRI11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.813,30"
CXRI11,Valorização patrimonial no fundo,"R$ 47.877,16"
CXRI11,CXRI11 X POUPANÇA,"-0,58%"
CXTL11,Aplicação em 12 meses,"R$ 50.000,00"
CXTL11,Montante final na POUPANÇA,"R$ 53.000,00"
CXTL11,Montante final no FUNDO,"R$ 44.072,58"
CXTL11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.734,97"
CXTL11,Valorização patrimonial no fundo,"R$ 38.337,61"
CXTL11,CXTL11 X POUPANÇA,"-16,84%"
CYCR11,Aplicação em 12 meses,"R$ 50.000,00"
CYCR11,Montante final na POUPANÇA,"R$ 53.000,00"
CYCR11,Montante final no FUNDO,"R$ 59.396,82"
CYCR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.536,96"
CYCR11,Valorização patrimonial no fundo,"R$ 52.859,86"
CYCR11,CYCR11 X POUPANÇA,"12,07%"
CYLD11,Aplicação em 12 meses,"R$ 50.000,00"
CYLD11,Montante final na POUPANÇA,"R$ 53.000,00"
CYLD11,Montante final no FUNDO,N/A
CYLD11,Rendimento (ISENTO DE IR) no FUNDO,N/A
CYLD11,Valorização patrimonial no fundo,"R$ 49.500,00"
CYLD11,CYLD11 X POUPANÇA,N/A
DAMA11,Aplicação em 12 meses,"R$ 50.000,00"
DAMA11,Montante final na POUPANÇA,"R$ 53.000,00"
DAMA11,Montante final no FUNDO,"R$ 52.468,97"
DAMA11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 1.194,00"
DAMA11,Valorização patrimonial no fundo,"R$ 51.274,97"
DAMA11,DAMA11 X POUPANÇA,"-1,00%"
DAMT11B,Aplicação em 12 meses,"R$ 50.000,00"
DAMT11B,Montante final na POUPANÇA,"R$ 53.000,00"
DAMT11B,Montante final no FUNDO,"R$ 36.905,94"
